collision_date,day,year,mo,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS,co2,wind,so2,pressure
2018-12-15,6,2018,12,46.1,44.8,1022.3,5.7,6.8,18.1,27.0,51.1,26.1,0.01,999.9,1,628,24.752082999999988,51.918749999999989,0.5930555,1016.7604167500001
2018-12-16,7,2018,12,43.8,37.8,1017.9,8.4,15.2,20.0,28.9,51.1,42.1,0.55,999.9,0,622,9.1249999999999964,51.393750000000018,0.25277783333333315,1009.2500002499997
2018-12-17,1,2018,12,42.2,39.7,1001.1,6.2,14.6,21.0,28.9,46.4,37.4,0.22,999.9,0,689,12.820359999999999,139.32777774999991,0.641062333333333,1003.16666675
2018-12-18,2,2018,12,33.3,18.2,1006.2,9.6,19.7,28.0,40.0,46.0,26.1,0.0,999.9,0,731,10.846875000000011,165.6437500000001,0.73283733333333378,1012.0729167499995
2018-12-19,3,2018,12,29.8,16.2,1018.0,10.0,9.4,22.0,29.9,39.0,21.0,0.0,999.9,0,749,30.11419974999999,129.41250024999997,1.4597221666666664,1016.3645834999996
2018-12-20,4,2018,12,38.6,34.4,1020.2,9.6,5.0,7.0,999.9,48.0,21.0,0.0,999.9,0,806,39.334963250000008,70.220175500000039,1.6479166666666665,1013.39583325
2018-12-21,5,2018,12,50.4,49.1,1010.2,5.3,17.6,28.0,35.0,57.0,44.1,0.01,999.9,1,782,13.358333249999998,69.655208249999973,0.31666666666666676,992.6875
2018-12-22,6,2018,12,48.3,45.8,995.6,4.1,13.3,22.0,32.1,57.0,39.0,0.89,999.9,1,568,10.355208249999993,115.21250000000005,0.41250000000000009,996.875
2018-12-23,7,2018,12,36.7,23.9,1015.1,10.0,11.6,20.0,32.1,51.1,32.0,0.02,999.9,0,505,12.221874999999983,115.52181375,0.53472216666666694,1015.0416667499995
2018-12-24,1,2018,12,35.2,29.1,1017.2,9.5,4.9,12.0,999.9,39.9,28.9,0.0,999.9,0,580,18.882941250000005,109.09596925000001,0.593777,1013.8958335000001
2018-12-25,2,2018,12,35.6,23.3,1019.8,10.0,10.0,15.0,24.1,39.9,27.0,0.0,999.9,0,328,10.013541749999998,148.68283525000012,0.48749999999999993,1020.6354167499996
2018-12-26,3,2018,12,31.8,12.5,1027.5,10.0,11.1,15.9,21.0,39.9,27.0,0.0,999.9,0,514,21.352241000000006,144.59062525000004,0.97777783333333357,1026.7291667500006
2018-12-27,4,2018,12,34.7,23.0,1033.8,10.0,8.1,18.1,22.0,37.9,26.1,0.0,999.9,0,582,19.701934749999978,95.614583250000024,0.92361116666666676,1030.4687497499997
2018-12-28,5,2018,12,41.8,36.7,1027.6,7.5,15.0,22.9,28.9,50.0,26.1,0.0,999.9,0,681,23.851666749999993,73.862820250000027,0.30808066666666678,1014.1354164999998
2018-12-29,6,2018,12,48.4,44.0,1011.3,4.1,14.2,21.0,28.9,54.0,35.1,0.67,999.9,1,499,10.950000000000006,94.963690500000013,0.50347233333333341,1012.2916667500004
2018-12-30,7,2018,12,34.6,24.0,1021.2,10.0,8.4,14.0,24.1,54.0,27.0,0.0,999.9,0,404,19.27395825,70.432291749999933,0.63125,1019.1770832500011
2018-12-31,1,2018,12,32.0,23.7,1027.4,10.0,5.2,14.0,999.9,43.0,21.0,0.0,999.9,0,622,23.351488000000003,56.172222249999955,0.95330083333333326,1019.3749997500004
2019-01-01,2,2019,1,47.4,41.6,1009.2,5.4,18.3,29.9,41.0,54.0,39.9,0.84,999.9,1,429,11.158333249999998,113.26354175000002,0.32986100000000007,1006.8229164999996
2019-01-02,3,2019,1,35.0,23.4,1022.9,10.0,10.3,14.0,24.1,55.0,28.0,0.61,999.9,0,502,15.938541499999992,78.256340749999964,0.59930566666666685,1020.3541665000006
2019-01-03,4,2019,1,39.4,32.9,1015.6,9.5,9.2,19.0,24.1,46.9,28.0,0.0,999.9,0,504,20.663541750000014,125.72514900000009,0.88551583333333372,1010.6354167499996
2019-01-04,5,2019,1,39.0,30.2,1014.4,9.8,9.9,18.1,26.0,46.9,30.9,0.01,999.9,0,598,26.082201000000016,105.80863274999996,1.366414,1009.8124999999995
2019-01-05,6,2019,1,43.8,42.4,1005.8,5.0,11.8,21.0,31.1,46.9,30.9,0.25,999.9,0,455,17.456041500000008,53.142499999999977,0.44236099999999978,997.45833349999975
2019-01-06,7,2019,1,39.7,34.0,1007.1,9.6,13.1,20.0,28.9,46.9,34.0,0.86,999.9,0,376,11.535416750000005,109.54136025000004,0.54583333333333339,1010.3750000000001
2019-01-07,1,2019,1,27.4,11.7,1024.8,10.0,17.4,22.0,31.1,45.0,21.9,0.0,999.9,0,583,17.795652249999979,88.511730250000028,0.73523633333333271,1025.4791664999993
2019-01-08,2,2019,1,36.3,30.8,1025.7,6.7,9.3,19.0,999.9,46.9,21.9,0.0,999.9,1,571,30.116666499999987,72.728124999999991,0.83333316666666646,1010.0312502499997
2019-01-09,3,2019,1,44.4,39.6,997.6,5.6,13.4,22.0,34.0,46.9,28.9,0.12,999.9,1,514,13.555113750000006,135.72083350000005,0.39771816666666682,997.66666650000059
2019-01-10,4,2019,1,34.9,21.2,998.6,9.7,14.7,19.0,32.1,46.9,32.0,0.01,999.9,0,580,9.7424242499999956,163.87708350000003,0.48978183333333353,1003.36458325
2019-01-11,5,2019,1,28.6,13.4,1013.9,10.0,14.2,18.1,26.0,37.0,26.1,0.0,999.9,0,644,12.532440750000008,162.13418550000006,0.81874999999999953,1018.9687500000001
2019-01-12,6,2019,1,23.1,3.7,1029.0,10.0,12.9,19.0,28.0,32.0,18.0,0.0,999.9,0,520,19.146685500000025,144.64895825000013,0.89027783333333388,1028.1458334999998
2019-01-13,7,2019,1,26.0,12.8,1030.5,10.0,8.0,13.0,15.9,30.9,18.0,0.0,999.9,0,374,11.623958499999988,47.266666750000056,0.49444449999999995,1024.4999999999998
2019-01-14,1,2019,1,32.8,22.5,1021.6,10.0,15.3,21.0,26.0,35.1,19.9,0.0,999.9,0,703,20.304735,95.62604174999997,1.0050774999999992,1018.8645832500002
2019-01-15,2,2019,1,29.4,18.7,1017.5,10.0,7.4,13.0,999.9,35.1,21.9,0.0,999.9,0,618,29.788333500000018,104.72708324999999,1.2104166666666667,1015.9895832500004
2019-01-16,3,2019,1,31.3,23.1,1017.3,9.8,9.1,19.0,26.0,43.0,19.0,0.0,999.9,0,579,26.267291750000012,154.35208325000002,1.2519841666666665,1014.5312500000005
2019-01-17,4,2019,1,29.4,15.0,1024.6,10.0,11.2,17.1,25.1,43.0,19.0,0.0,999.9,0,586,19.051041750000003,84.648957999999965,0.5819445,1022.6041664999997
2019-01-18,5,2019,1,33.2,28.1,1023.0,8.3,6.8,13.0,999.9,39.9,23.0,0.0,999.9,0,596,30.504018000000002,71.286458250000024,0.60624999999999973,1015.61458325
2019-01-19,6,2019,1,34.5,29.7,1022.0,9.8,6.9,13.0,21.0,39.9,30.9,0.07,999.9,0,479,18.270833249999988,92.158928499999959,0.79791683333333285,1016.5729164999996
2019-01-20,7,2019,1,43.2,42.4,1012.4,2.8,17.0,27.0,36.9,52.0,28.0,0.61,999.9,1,411,11.528125000000008,114.45189974999994,0.46319433333333326,995.20833325000012
2019-01-21,1,2019,1,13.7,6.3,1003.4,7.0,17.0,21.0,33.0,28.9,6.1,1.5,999.9,0,412,8.7593752499999979,207.82916675,0.81041666666666712,1013.8645832500001
2019-01-22,2,2019,1,15.8,-2.3,1026.7,10.0,17.6,27.0,36.9,28.0,6.1,0.0,999.9,0,627,25.807386250000011,134.20937499999994,1.5823411666666669,1030.7812499999998
2019-01-23,3,2019,1,31.6,23.8,1029.6,9.4,8.3,13.0,999.9,42.1,8.1,0.0,999.9,0,553,26.55952375,228.22500000000025,1.4094244999999999,1019.6770832499998
2019-01-24,4,2019,1,46.5,44.7,1012.6,5.2,19.2,31.1,42.0,52.0,42.8,0.0,999.9,0,592,14.581249999999997,190.02604149999988,0.30678033333333371,998.15435599999978
2019-01-25,5,2019,1,37.0,28.5,1010.5,8.9,14.0,26.0,35.0,52.0,30.0,0.28,999.9,0,666,13.529602249999996,148.42916674999995,0.64861116666666652,1010.7708335000005
2019-01-26,6,2019,1,30.5,15.4,1022.6,10.0,7.9,15.9,21.0,37.9,21.0,0.0,999.9,0,533,19.897916750000004,192.77083324999998,1.2523809999999993,1019.5729167499995
2019-01-27,7,2019,1,35.1,28.2,1021.8,9.9,7.8,17.1,999.9,44.1,21.0,0.0,999.9,0,445,25.264583500000022,128.58371199999996,0.79652766666666608,1013.10416675
2019-01-28,1,2019,1,35.7,27.3,1016.0,9.8,11.3,19.0,26.0,44.1,28.9,0.0,999.9,0,565,18.05617250000001,79.803508499999992,0.77109483333333373,1013.7500002500004
2019-01-29,2,2019,1,33.8,23.7,1016.7,10.0,9.6,14.0,999.9,42.1,30.0,0.0,999.9,0,681,30.490208250000009,99.80208325000001,0.71186850000000057,1008.8854167499999
2019-01-30,3,2019,1,36.8,29.5,1009.8,8.8,15.1,28.0,41.0,42.1,30.0,0.39,999.9,0,630,13.790862666666664,145.4975,1.136805666666667,1009.6979167499996
2019-01-31,4,2019,1,15.7,1.9,1022.5,9.5,16.4,28.9,41.0,42.1,8.1,0.0,999.9,0,601,17.134722333333336,109.69034099999999,1.8409721666666659,1023.5312502499999
2019-02-01,5,2019,2,17.6,-1.7,1027.8,9.8,10.9,18.1,24.1,21.9,8.1,0.0,999.9,0,651,28.057539333333349,131.0479167500001,1.8140278333333331,1025.0104167499994
2019-02-02,6,2019,2,23.5,10.5,1023.7,10.0,11.8,25.1,32.1,36.0,10.9,0.0,999.9,0,577,28.19305566666667,143.95476200000004,1.8750000000000007,1019.4270834999999
2019-02-03,7,2019,2,35.4,28.0,1019.9,8.1,10.4,21.0,31.1,37.0,28.9,0.0,999.9,0,492,34.363888666666696,126.24236149999997,1.8041666666666671,1016.1458334999998
2019-02-04,1,2019,2,39.7,36.7,1019.4,7.5,7.3,9.9,999.9,48.9,28.0,0.0,999.9,0,651,45.246428666666674,83.645668999999955,2.0197149999999993,1013.8020834999998
2019-02-05,2,2019,2,43.0,42.1,1014.2,3.0,4.8,9.9,999.9,50.0,34.0,0.0,999.9,1,570,39.754830666666649,83.321772000000053,1.4166666666666667,1011.2291669999994
2019-02-06,3,2019,2,39.1,31.5,1020.4,9.9,9.7,14.0,15.9,50.0,33.1,0.0,999.9,0,615,15.146296333333336,61.617023999999979,0.28682983333333334,1017.3020835000003
2019-02-07,4,2019,2,39.1,37.9,1019.5,4.5,11.8,21.0,26.0,43.0,33.1,0.33,999.9,0,588,16.712103333333321,80.483143999999967,0.20625000000000007,1013.9895834999995
2019-02-08,5,2019,2,40.6,39.4,1012.4,3.0,9.8,15.9,22.9,45.0,36.0,0.02,999.9,1,661,18.280092333333329,178.65757575000015,0.57152783333333279,1011.3437499999999
2019-02-09,6,2019,2,31.5,10.3,1024.7,10.0,16.4,22.9,33.0,45.0,25.0,0.0,999.9,0,540,8.2305556666666657,165.64687500000005,0.58680549999999987,1030.3124999999995
2019-02-10,7,2019,2,28.7,9.5,1034.3,10.0,11.7,15.9,22.0,34.0,24.1,0.0,999.9,0,445,16.017813999999998,137.74958349999989,0.77291666666666692,1030.6249999999993
2019-02-11,1,2019,2,30.7,14.4,1026.6,10.0,8.1,14.0,18.1,34.0,24.1,0.0,999.9,0,568,24.329045666666666,111.95625025,0.72043650000000015,1022.40624975
2019-02-12,2,2019,2,29.4,19.8,1028.5,8.2,11.2,18.1,24.1,35.1,24.1,0.0,999.9,1,687,14.199874000000003,81.611029500000058,0.19930566666666683,1017.5208330000002
2019-02-13,3,2019,2,41.1,37.0,1003.4,4.4,17.9,27.0,34.0,46.9,24.1,0.3,999.9,1,639,18.254166666666656,141.94270825,0.56626966666666645,1001.41666675
2019-02-14,4,2019,2,35.5,19.5,1012.2,10.0,15.9,22.0,33.0,46.9,32.0,0.03,999.9,0,664,20.06875,139.50251199999991,0.68749999999999989,1011.9374999999998
2019-02-15,5,2019,2,39.8,36.0,1015.0,8.2,14.2,25.1,32.1,48.9,30.0,0.0,999.9,0,616,24.8295835,66.648308749999984,0.68154750000000008,1003.5104167499999
2019-02-16,6,2019,2,41.1,32.4,1007.1,7.9,10.6,20.0,26.0,48.9,30.0,0.05,999.9,0,535,9.676389,132.13958350000007,0.566666666666667,1007.2187500000001
2019-02-17,7,2019,2,30.9,20.8,1016.9,10.0,7.6,14.0,22.0,46.0,25.0,0.01,999.9,0,439,12.545833333333329,98.411897,0.48680549999999978,1014.3437500000003
2019-02-18,1,2019,2,32.8,30.3,1013.3,6.3,8.0,17.1,25.1,37.4,24.1,0.17,999.9,0,406,16.397221999999996,105.78020849999999,0.37222216666666669,1010.2291664999993
2019-02-19,2,2019,2,25.9,12.6,1028.5,10.0,15.1,24.1,29.9,37.0,19.9,0.11,999.9,0,527,13.945328333333329,150.15839474999999,0.70349933333333337,1029.1666667499994
2019-02-20,3,2019,2,26.7,10.2,1034.1,10.0,7.7,14.0,18.1,30.0,19.9,0.0,999.9,0,615,22.763888999999995,75.588473749999977,0.40208333333333318,1027.3749997500006
2019-02-21,4,2019,2,36.8,32.9,1016.1,6.4,13.3,24.1,33.0,46.0,23.0,0.24,999.9,1,597,23.452215999999996,113.18389424999998,0.496230166666667,1011.1433822499996
2019-02-22,5,2019,2,38.3,26.1,1022.3,10.0,8.7,14.0,999.9,46.0,30.9,0.2,999.9,0,546,15.578472250000004,120.53496375000006,0.44930550000000019,1023.083333249999
2019-02-23,6,2019,2,34.8,27.7,1030.2,10.0,4.9,8.9,999.9,43.0,30.0,0.0,999.9,0,439,17.546875250000014,96.2930556666666,0.2395835,1025.2916664999991
2019-02-24,7,2019,2,40.5,37.9,1018.9,5.7,14.1,28.0,34.0,46.9,30.0,0.01,999.9,1,401,14.882291750000006,93.31898133333334,0.055555666666666635,999.51041699999939
2019-02-25,1,2019,2,38.7,25.2,999.2,8.4,24.3,31.1,42.9,46.9,33.1,0.63,999.9,0,700,8.115000000000002,142.17083349999996,0.28254883333333308,1005.4583330000002
2019-02-26,2,2019,2,29.2,6.8,1019.3,10.0,20.2,26.0,42.0,42.1,26.1,0.0,999.9,0,670,11.054387499999997,143.76875000000004,0.5874999999999998,1022.8229165000001
2019-02-27,3,2019,2,21.6,-0.8,1027.6,10.0,10.9,20.0,32.1,33.1,17.1,0.0,999.9,0,529,14.1774305,81.360416500000028,0.45208350000000014,1021.7708332500001
2019-02-28,4,2019,2,26.0,18.6,1020.0,7.4,8.0,18.1,22.0,30.9,17.1,0.04,999.9,0,699,16.73541675,80.975000000000023,0.53979083333333333,1016.6041664999995
2019-03-01,5,2019,3,26.7,18.2,1026.9,10.0,4.0,7.0,999.9,35.1,16.0,0.0,999.9,0,711,18.255776500000007,56.922916499999978,0.28611100000000017,1021.4687500000002
2019-03-02,6,2019,3,35.1,32.5,1016.8,6.0,16.1,28.0,35.9,37.0,33.1,0.35,999.9,0,642,19.419223500000005,90.120833499999947,0.61388883333333344,1013.4270832499999
2019-03-03,7,2019,3,34.5,29.2,1018.5,10.0,5.7,15.9,999.9,42.1,26.1,0.73,999.9,0,503,18.589583249999993,109.59761899999997,0.53472216666666628,1013.4687499999999
2019-03-04,1,2019,3,37.9,34.0,1004.8,7.7,15.3,28.0,38.1,42.1,26.1,1.22,999.9,0,503,15.028215750000003,147.21363650000009,0.49185600000000018,1004.8958332499998
2019-03-05,2,2019,3,28.2,11.9,1014.9,10.0,12.4,17.1,25.1,41.0,21.9,1.1,999.9,0,639,16.439137000000013,136.58333299999993,0.94652766666666655,1012.3854167499999
2019-03-06,3,2019,3,25.4,6.0,1014.7,10.0,13.5,18.1,27.0,30.0,21.9,0.0,999.9,0,589,13.292857249999997,144.49791700000011,0.59741149999999987,1015.9687500000001
2019-03-07,4,2019,3,22.1,1.6,1022.9,10.0,12.5,19.0,24.1,28.0,15.1,0.0,999.9,0,556,19.297222,137.11041700000007,0.94930566666666694,1021.4270832499996
2019-03-08,5,2019,3,27.2,10.7,1027.8,10.0,10.9,17.1,20.0,35.1,15.1,0.0,999.9,0,652,32.25095075,110.61874999999999,1.152101333333333,1022.9895835
2019-03-09,6,2019,3,35.1,22.7,1025.1,10.0,7.4,12.0,999.9,44.1,19.9,0.0,999.9,0,523,26.352083250000021,103.77708300000003,1.2708333333333333,1021.6562497500003
2019-03-10,7,2019,3,36.8,30.2,1027.7,7.1,14.7,27.0,41.0,46.9,25.0,0.0,999.9,1,462,18.863134250000005,91.243749999999963,0.18611116666666658,1014.0625000000001
2019-03-11,1,2019,3,41.7,38.1,1014.1,6.0,11.1,19.0,25.1,46.9,32.0,0.46,999.9,1,645,14.366193249999995,135.92291650000007,0.36385266666666649,1012.43750025
2019-03-12,2,2019,3,38.6,22.9,1016.8,10.0,11.8,17.1,22.9,46.9,30.9,0.0,999.9,0,586,12.481235000000002,145.0875,0.67986099999999972,1018.5833335000003
2019-03-13,3,2019,3,34.5,22.8,1026.0,10.0,6.7,11.1,999.9,44.1,26.1,0.0,999.9,0,562,26.717013749999996,86.308333000000019,0.83749999999999991,1022.8229164999999
2019-03-14,4,2019,3,39.0,33.6,1026.2,10.0,7.2,11.1,999.9,46.0,28.0,0.0,999.9,0,611,19.488352249999995,81.44375,0.55198433333333341,1017.4583332500001
2019-03-15,5,2019,3,45.3,42.3,1017.4,7.3,15.3,19.0,25.1,51.1,33.1,0.0,999.9,1,673,18.286607250000007,98.560416499999945,0.36319450000000009,1004.4166667499999
2019-03-16,6,2019,3,46.9,38.6,1009.9,6.1,16.0,22.9,31.1,51.1,41.0,0.11,999.9,1,550,7.1374997499999973,144.07500000000005,0.17083333333333331,1010.7812497500001
2019-03-17,7,2019,3,36.3,17.7,1018.6,10.0,13.2,19.0,25.1,50.0,30.9,0.0,999.9,0,419,8.3020832500000026,140.56041649999992,0.39166666666666677,1017.71875
2019-03-18,1,2019,3,34.5,15.3,1023.1,10.0,10.8,15.0,21.0,41.0,27.0,0.0,999.9,0,575,22.0525,122.33749999999998,0.67592899999999989,1021.1979167500001
2019-03-19,2,2019,3,35.2,22.6,1027.5,10.0,8.2,15.9,21.0,43.0,25.0,0.0,999.9,0,566,23.151799250000007,129.49791700000003,0.85208333333333375,1025.1354167500003
2019-03-20,3,2019,3,36.9,27.1,1029.5,10.0,6.7,8.9,999.9,44.1,24.1,0.0,999.9,0,584,26.729166500000009,79.381250000000037,0.79082799999999975,1023.6666664999998
2019-03-21,4,2019,3,40.7,32.6,1023.0,10.0,12.7,21.0,26.0,48.0,24.1,0.0,999.9,0,624,18.943749999999994,71.214583000000033,0.14791683333333341,1011.1354167500007
2019-03-22,5,2019,3,42.3,39.4,997.6,6.9,15.0,25.1,33.0,48.0,36.0,0.75,999.9,0,718,11.260763999999998,119.97083299999997,0.28472216666666683,991.48958350000009
2019-03-23,6,2019,3,39.3,30.2,999.3,9.0,21.7,28.0,38.1,46.0,32.0,0.0,999.9,0,530,8.1543155000000027,148.42291700000007,0.3090278333333335,1007.28125
2019-03-24,7,2019,3,39.1,23.6,1016.9,10.0,15.5,22.0,28.0,46.0,32.0,0.0,999.9,0,466,13.509374999999995,131.34583299999997,0.615972166666667,1015.7291667499996
2019-03-25,1,2019,3,42.5,32.5,1016.8,9.8,11.0,17.1,999.9,48.0,32.0,0.0,999.9,0,526,17.08914,111.65624999999999,0.85510283333333359,1013.7708335000002
2019-03-26,2,2019,3,36.9,20.9,1021.3,10.0,10.8,18.1,25.1,48.0,28.9,0.0,999.9,0,610,11.589583250000004,66.247917000000015,0.49583333333333324,1020.375
2019-03-27,3,2019,3,34.4,16.2,1030.9,10.0,10.7,18.1,25.1,43.0,28.0,0.0,999.9,0,562,14.444791500000006,70.887500000000017,0.49727633333333326,1028.4791664999996
2019-03-28,4,2019,3,36.3,27.9,1031.6,10.0,9.1,14.0,999.9,45.0,26.1,0.0,999.9,0,644,18.731912750000006,89.850000000000009,0.42322349999999992,1024.05208325
2019-03-29,5,2019,3,44.4,40.2,1022.1,10.0,11.7,15.9,999.9,51.1,28.0,0.0,999.9,0,563,35.414285750000005,104.21041699999991,0.696527833333333,1015.8437500000003
2019-03-30,6,2019,3,46.1,42.4,1020.5,9.4,7.7,15.9,999.9,54.0,36.0,0.0,999.9,0,516,20.385416749999997,76.887500000000031,0.57986099999999974,1011.7663692499997
2019-03-31,7,2019,3,49.2,46.0,1011.3,8.6,14.7,18.1,26.0,55.9,36.0,0.0,999.9,0,450,10.409374999999992,141.65056825000005,0.2340276666666668,1003.9895832500002
2019-04-01,1,2019,4,41.8,26.6,1014.7,10.0,15.2,20.0,28.0,55.9,36.0,0.07,999.9,0,602,13.335863,141.40625,0.62731800000000049,1018.6979164999997
2019-04-02,2,2019,4,37.1,22.5,1029.6,10.0,8.7,17.1,22.0,46.9,23.0,0.0,999.9,0,553,20.195684500000006,73.642708250000027,0.44532833333333327,1022.3229167499999
2019-04-03,3,2019,4,43.7,38.8,1013.4,6.6,21.6,31.1,42.9,48.9,39.9,2.28,999.9,0,613,12.09374975,137.36979175000002,0.46748733333333337,1012.7187500000005
2019-04-04,4,2019,4,44.5,26.0,1023.7,9.8,16.5,22.0,32.1,50.0,37.0,0.19,999.9,0,660,13.048655499999997,131.27604175000002,0.44270833333333326,1024.322916749999
2019-04-05,5,2019,4,39.4,18.1,1031.0,10.0,10.7,15.0,22.9,48.9,36.0,0.0,999.9,0,701,14.472426500000006,60.975595250000026,0.22611116666666659,1025.7366070000003
2019-04-06,6,2019,4,46.3,41.2,1022.7,9.2,10.3,17.1,999.9,60.1,36.0,0.07,999.9,0,587,15.103124749999994,118.52187499999995,0.42500000000000004,1018.3229170000004
2019-04-07,7,2019,4,45.3,39.4,1023.5,10.0,7.4,11.1,999.9,60.1,37.9,0.01,999.9,0,487,18.802083250000006,92.027083500000018,0.45833316666666651,1018.9479167500001
2019-04-08,1,2019,4,46.2,45.3,1016.8,5.9,8.4,18.1,999.9,50.0,37.9,0.0,999.9,1,594,16.468226750000007,97.534374999999969,0.28213366666666662,1006.0416665000007
2019-04-09,2,2019,4,41.4,38.2,1006.5,9.4,12.7,19.0,24.1,50.0,39.0,0.19,999.9,0,537,13.31354150000001,72.78690499999999,0.10138883333333329,1001.4479165000004
2019-04-10,3,2019,4,41.8,34.8,1007.6,9.3,10.4,19.0,22.9,48.9,35.1,0.1,999.9,0,633,12.42642025,124.59895825000001,0.24696966666666667,1007.1770835000002
2019-04-11,4,2019,4,40.3,24.0,1021.0,10.0,10.8,18.1,24.1,48.9,35.1,0.0,999.9,0,537,16.08541675,76.23125000000006,0.41041666666666676,1020.0208334999995
2019-04-12,5,2019,4,43.8,35.3,1027.0,10.0,8.4,13.0,999.9,48.0,35.1,0.0,999.9,0,688,16.219223500000002,84.056439499999939,0.21241,1019.07102275
2019-04-13,6,2019,4,49.7,48.0,1020.8,5.2,12.6,15.0,20.0,52.0,39.0,0.0,999.9,1,599,19.435416749999998,104.06662125000007,0.23124999999999998,1013.4062499999997
2019-04-14,7,2019,4,50.8,48.7,1014.4,2.7,7.7,13.0,999.9,68.0,45.0,0.04,999.9,1,457,15.02395825,98.7895832499999,0.17708333333333337,1005.9687499999994
2019-04-15,1,2019,4,52.0,51.1,997.1,2.1,15.1,22.9,32.1,68.0,45.0,0.03,999.9,1,657,10.409375000000004,130.60718224999991,0.11672966666666675,995.42708349999964
2019-04-16,2,2019,4,47.1,32.1,1007.6,10.0,18.3,24.1,33.0,57.0,42.1,0.58,999.9,0,638,8.6366847499999881,143.91041675000002,0.24722216666666683,1011.7083334999999
2019-04-17,3,2019,4,47.5,30.3,1019.3,10.0,10.1,14.0,22.9,55.9,39.0,0.0,999.9,0,620,13.302083250000003,78.94166675,0.26220233333333337,1017.2500000000003
2019-04-18,4,2019,4,43.7,38.7,1023.9,9.6,12.1,22.9,29.9,55.9,34.0,0.0,999.9,0,540,13.093844499999996,84.7177085,0.16527783333333332,1013.2500002500001
2019-04-19,5,2019,4,53.7,50.7,1014.1,4.8,16.7,22.0,32.1,59.0,50.0,0.0,999.9,1,551,11.232291750000005,97.172916499999914,0.13005950000000011,1004.7916667500002
2019-04-20,6,2019,4,54.5,52.8,1013.8,2.9,17.7,22.0,31.1,61.0,48.9,0.0,999.9,1,456,7.4364585,97.069791500000107,0.048611166666666636,1004.4062500000002
2019-04-21,7,2019,4,52.2,51.5,1018.4,2.3,11.6,21.0,28.0,61.0,48.9,0.51,999.9,1,398,9.8778077499999917,84.478849749999981,0.15012950000000005,1012.0172102500001
2019-04-22,1,2019,4,52.1,51.5,1017.3,2.3,7.3,14.0,999.9,57.9,48.0,0.03,999.9,1,522,16.662047250000004,94.576041750000115,0.21806449999999994,1013.2395832499999
2019-04-23,2,2019,4,48.8,46.6,1012.2,6.3,11.4,19.0,28.0,57.9,44.1,0.28,999.9,1,592,18.363541500000014,118.99374999999996,0.3532286666666668,1008.9375002500003
2019-04-24,3,2019,4,51.5,47.2,1007.2,8.0,9.8,15.0,999.9,66.0,44.1,0.03,999.9,0,515,11.042708499999993,115.73645849999991,0.12708333333333352,1004.3645832500001
2019-04-25,4,2019,4,47.7,40.9,1013.3,9.9,5.6,8.9,999.9,66.0,39.9,0.02,999.9,0,518,14.7319675,80.591666750000044,0.19871033333333343,1010.3854165000001
2019-04-26,5,2019,4,46.8,44.2,1011.9,7.0,13.9,24.1,31.1,55.0,39.9,0.0,999.9,1,500,13.196875000000011,398.82187475,0.02222233333333332,998.48958325000012
2019-04-27,6,2019,4,52.9,46.5,998.5,6.6,19.3,28.0,36.9,57.0,44.1,1.04,999.9,1,526,7.0020834999999986,134.78437500000013,0.050694500000000031,998.83333325000012
2019-04-28,7,2019,4,46.9,36.3,1013.8,9.4,8.8,17.1,26.0,57.0,43.0,0.14,999.9,0,395,10.658333250000007,95.88124999999998,0.16458333333333325,1013.2187502499999
2019-04-29,1,2019,4,47.8,34.7,1025.4,9.8,10.9,17.1,19.0,54.0,42.1,0.24,999.9,0,565,14.203949250000004,100.6572915000001,0.42794916666666694,1023.65624975
2019-04-30,2,2019,4,45.6,40.5,1024.6,8.3,7.6,13.0,999.9,54.0,42.1,0.31,999.9,0,587,17.610763750000004,75.86770825,0.084911499999999918,1020.3958332500004
2019-05-01,3,2019,5,46.9,39.2,1030.0,10.0,4.7,8.9,999.9,55.0,39.9,0.0,999.9,0,599,,,,
2019-05-02,4,2019,5,49.4,46.5,1022.4,8.2,10.6,14.0,999.9,55.9,39.9,0.01,999.9,1,668,,,,
2019-05-03,5,2019,5,47.3,44.1,1022.8,7.8,9.2,15.9,999.9,55.9,44.1,0.0,999.9,1,651,,,,
2019-05-04,6,2019,5,51.3,50.5,1012.8,4.3,6.4,13.0,999.9,60.1,44.1,0.08,999.9,1,553,,,,
2019-05-05,7,2019,5,46.9,45.9,1011.4,6.8,9.6,13.0,18.1,60.1,46.0,0.08,999.9,1,529,,,,
2019-05-06,1,2019,5,48.1,44.1,1012.7,7.9,18.5,25.1,32.1,53.1,45.0,1.04,999.9,0,630,,,,
2019-05-07,2,2019,5,48.3,42.8,1021.2,10.0,7.8,13.0,999.9,55.9,37.0,0.25,999.9,0,647,,,,
2019-05-08,3,2019,5,53.0,44.6,1022.2,10.0,9.2,18.1,22.0,59.0,37.0,0.01,999.9,0,649,,,,
2019-05-09,4,2019,5,47.7,34.1,1027.4,10.0,7.6,15.9,20.0,59.0,39.0,0.0,999.9,0,593,,,,
2019-05-10,5,2019,5,48.4,43.5,1023.6,9.4,13.8,19.0,26.0,55.0,39.0,0.0,999.9,0,660,,,,
2019-05-11,6,2019,5,56.8,49.5,1014.3,7.0,10.0,15.0,20.0,64.9,45.0,0.01,999.9,0,637,,,,
